Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S158691119,Scaly-breasted Hummingbird,Phaeochroa cuvierii,4988,1,CR-A,,L436229,Arenal Observatory Lodge,10.4369842,-84.7096768,2024-01-11,03:09 PM,eBird - Traveling Count,300,0,5.053,,2
S158302320,Rufous-tailed Hummingbird,Amazilia tzacatl,5078,5,CR-A,,L436229,Arenal Observatory Lodge,10.4369842,-84.7096768,2024-01-06,10:48 AM,eBird - Traveling Count,190,1,4.957,,2
S158410952,Rufous-tailed Hummingbird,Amazilia tzacatl,5078,1,CR-A,,L436229,Arenal Observatory Lodge,10.4369842,-84.7096768,2024-01-07,01:18 PM,eBird - Traveling Count,240,1,5.263,,2
S158482614,Rufous-tailed Hummingbird,Amazilia tzacatl,5078,3,CR-A,,L436229,Arenal Observatory Lodge,10.4369842,-84.7096768,2024-01-08,06:25 AM,eBird - Traveling Count,136,0,12.022,,2
S158538207,Rufous-tailed Hummingbird,Amazilia tzacatl,5078,4,CR-A,,L436229,Arenal Observatory Lodge,10.4369842,-84.7096768,2024-01-09,06:29 AM,eBird - Traveling Count,300,1,8.417,,2
S158605564,Rufous-tailed Hummingbird,Amazilia tzacatl,5078,3,CR-A,,L436229,Arenal Observatory Lodge,10.4369842,-84.7096768,2024-01-10,06:33 AM,eBird - Traveling Count,300,0,23.674,,2
S158691119,Rufous-tailed Hummingbird,Amazilia tzacatl,5078,3,CR-A,,L436229,Arenal Observatory Lodge,10.4369842,-84.7096768,2024-01-11,03:09 PM,eBird - Traveling Count,300,0,5.053,,2
S158714803,Rufous-tailed Hummingbird,Amazilia tzacatl,5078,2,CR-A,,L436229,Arenal Observatory Lodge,10.4369842,-84.7096768,2024-01-12,07:19 AM,eBird - Traveling Count,49,1,9.624,,1
S143575734,Clapper Rail,Rallus crepitans,5247,1,US-TX,Galveston,L10707040,East End Lagoon Nature Preserve,29.333603,-94.7454326,2023-07-04,02:42 PM,eBird - Stationary Count,5,0,,,2
S120249074,Sora,Porzana carolina,5428,1,US-MO,Holt,L170028,Loess Bluffs NWR,40.068893,-95.23534,2022-10-08,10:24 AM,eBird - Traveling Count,351,1,15.723,,1
S120255366,Sora,Porzana carolina,5428,2,US-MO,Holt,L2366290,Loess Bluffs NWR--Mallard Marsh,40.0997407,-95.2767849,2022-10-08,04:44 PM,eBird - Traveling Count,31,0,2.688,,4
S108542081,Sora,Porzana carolina,5428,1,US-KS,Stafford,L12877871,Quivira NWR (Stafford Co.),38.1511805,-98.5188995,2022-04-30,03:48 PM,eBird - Traveling Count,193,1,50.099,,4
S95852614,Sora,Porzana carolina,5428,5,US-MO,Vernon,L170030,Four Rivers CA (Vernon Co.),38.022,-94.289,2021-10-09,11:00 AM,eBird - Traveling Count,240,1,40.234,,4
S143553475,Common Gallinule,Gallinula galeata,5442,2,US-TX,Brazoria,L1575305,Brazoria NWR--Auto Tour Loop and Discovery Center,29.0599843,-95.267568,2023-07-04,08:47 AM,eBird - Traveling Count,145,0,15.498,,2
S143499356,Common Gallinule,Gallinula galeata,5442,3,US-TX,Brazoria,L18505011,Brazoria NWR—Big Slough Trail,29.0623249,-95.2683269,2023-07-03,06:14 PM,eBird - Traveling Count,108,0,15.144,,2
S94892127,Common Gallinule,Gallinula galeata,5442,2,US-MO,Holt,L170028,Loess Bluffs NWR,40.068893,-95.23534,2021-09-19,12:23 PM,eBird - Traveling Count,90,0,19.135,,2,,Two gallinules on a muskrat mound on the backside of the loop. Very clearly identifiable.
S108627190,American Coot,Fulica americana,5474,1,US-KS,Barton,L125099,Cheyenne Bottoms WA,38.4634203,-98.6551076,2022-05-01,09:24 AM,eBird - Traveling Count,261,1,41.859,,4
S106616489,American Coot,Fulica americana,5474,100,US-KS,Douglas,L6345970,Baker Wetlands--Central,38.9208977,-95.2328342,2022-04-09,09:39 AM,eBird - Traveling Count,150,0,3.138,,2
S96899294,American Coot,Fulica americana,5474,100,US-MO,Holt,L170028,Loess Bluffs NWR,40.068893,-95.23534,2021-10-30,11:07 AM,eBird - Traveling Count,320,1,16.592,,4
S120249074,American Coot,Fulica americana,5474,100,US-MO,Holt,L170028,Loess Bluffs NWR,40.068893,-95.23534,2022-10-08,10:24 AM,eBird - Traveling Count,351,1,15.723,,1
S130266513,American Coot,Fulica americana,5474,2,US-MO,Holt,L170028,Loess Bluffs NWR,40.068893,-95.23534,2023-03-05,12:07 PM,eBird - Traveling Count,248,1,17.461,,2
S106632690,American Coot,Fulica americana,5474,1,US-KS,Johnson,L209591,KCP&L Wetlands,38.8014777,-94.9418021,2022-04-09,02:04 PM,eBird - Traveling Count,26,0,1.416,,1
S122673938,American Coot,Fulica americana,5474,25,US-KS,Lyon,L506331,Lyon SFL,38.5450272,-96.0599041,2022-11-19,01:59 PM,eBird - Traveling Count,35,1,7.998,,4
S108542081,American Coot,Fulica americana,5474,11,US-KS,Stafford,L12877871,Quivira NWR (Stafford Co.),38.1511805,-98.5188995,2022-04-30,03:48 PM,eBird - Traveling Count,193,1,50.099,,4
S95852614,American Coot,Fulica americana,5474,7,US-MO,Vernon,L170030,Four Rivers CA (Vernon Co.),38.022,-94.289,2021-10-09,11:00 AM,eBird - Traveling Count,240,1,40.234,,4
S119415565,Limpkin,Aramus guarauna,5642,1,US-KS,Johnson,L21009690,"Shawnee Mission Park, Lenexa, Kansas, US (38.985, -94.813)",38.9852002,-94.8125992,2022-09-25,02:08 PM,eBird - Casual Observation,,0,,,2,,Up the creek maybe 1/8th of a mile from where the trial intersects. Muddy wade to get to him. He is continuing further up the creek.,,487443721
S151883055,Sandhill Crane,Antigone canadensis,5671,9,US-MI,Chippewa,L140452,Whitefish Point,46.769001,-84.9530029,2023-10-10,08:15 AM,eBird - Traveling Count,186,0,3.927,,6
S120701951,Sandhill Crane,Antigone canadensis,5671,50,US-AZ,Cochise,L12469386,Indian Bread Rocks Recreation Area,32.238688,-109.4996775,2022-10-15,06:57 AM,eBird - Traveling Count,28,1,.386,,2
S94892127,Sandhill Crane,Antigone canadensis,5671,2,US-MO,Holt,L170028,Loess Bluffs NWR,40.068893,-95.23534,2021-09-19,12:23 PM,eBird - Traveling Count,90,0,19.135,,2,,One adult and one colt at the very end of the loop.
S96899294,Sandhill Crane,Antigone canadensis,5671,5,US-MO,Holt,L170028,Loess Bluffs NWR,40.068893,-95.23534,2021-10-30,11:07 AM,eBird - Traveling Count,320,1,16.592,,4
S120249074,Sandhill Crane,Antigone canadensis,5671,7,US-MO,Holt,L170028,Loess Bluffs NWR,40.068893,-95.23534,2022-10-08,10:24 AM,eBird - Traveling Count,351,1,15.723,,1,,"Seven adults in breeding plumage. Four vocalized while flying over, three standing in the pool."
S130266513,Sandhill Crane,Antigone canadensis,5671,12,US-MO,Holt,L170028,Loess Bluffs NWR,40.068893,-95.23534,2023-03-05,12:07 PM,eBird - Traveling Count,248,1,17.461,,2,,at least 5 hang out around Loess Bluffs every year
S120255366,Sandhill Crane,Antigone canadensis,5671,2,US-MO,Holt,L2366290,Loess Bluffs NWR--Mallard Marsh,40.0997407,-95.2767849,2022-10-08,04:44 PM,eBird - Traveling Count,31,0,2.688,,4
S98206668,Whooping Crane,Grus americana,5690,4,US-KS,Barton,L6435784,Cheyenne Bottoms WA--1A & 4A Dike Rd.,38.4711313,-98.6324477,2021-11-28,02:02 PM,eBird - Casual Observation,,0,,,4
S138692776,Black-necked Stilt,Himantopus mexicanus,5741,4,US-OK,Alfalfa,L1138866,Salt Plains NWR--Sandpiper Trail,36.7992854,-98.249917,2023-05-21,10:49 AM,eBird - Traveling Count,39,1,1.11,,1,,Clearly identifiable. Loudly calling.
S108627190,Black-necked Stilt,Himantopus mexicanus,5741,28,US-KS,Barton,L125099,Cheyenne Bottoms WA,38.4634203,-98.6551076,2022-05-01,09:24 AM,eBird - Traveling Count,261,1,41.859,,4
S143553475,Black-necked Stilt,Himantopus mexicanus,5741,6,US-TX,Brazoria,L1575305,Brazoria NWR--Auto Tour Loop and Discovery Center,29.0599843,-95.267568,2023-07-04,08:47 AM,eBird - Traveling Count,145,0,15.498,,2
S143499356,Black-necked Stilt,Himantopus mexicanus,5741,12,US-TX,Brazoria,L18505011,Brazoria NWR—Big Slough Trail,29.0623249,-95.2683269,2023-07-03,06:14 PM,eBird - Traveling Count,108,0,15.144,,2
S143651586,Black-necked Stilt,Himantopus mexicanus,5741,1,US-TX,Galveston,L128974,Galveston Island SP (UTC 070),29.1956654,-94.9559069,2023-07-05,10:40 AM,eBird - Traveling Count,59,1,9.817,,1
S143567135,Black-necked Stilt,Himantopus mexicanus,5741,1,US-TX,Galveston,L284163,Galveston--Lafitte's Cove (UTC 068),29.2169006,-94.9349016,2023-07-04,12:53 PM,eBird - Traveling Count,28,0,1.078,,2
S108542081,Black-necked Stilt,Himantopus mexicanus,5741,31,US-KS,Stafford,L12877871,Quivira NWR (Stafford Co.),38.1511805,-98.5188995,2022-04-30,03:48 PM,eBird - Traveling Count,193,1,50.099,,4,,High numbers as always this time of year.
S138692776,American Avocet,Recurvirostra americana,5751,3,US-OK,Alfalfa,L1138866,Salt Plains NWR--Sandpiper Trail,36.7992854,-98.249917,2023-05-21,10:49 AM,eBird - Traveling Count,39,1,1.11,,1
S108627190,American Avocet,Recurvirostra americana,5751,149,US-KS,Barton,L125099,Cheyenne Bottoms WA,38.4634203,-98.6551076,2022-05-01,09:24 AM,eBird - Traveling Count,261,1,41.859,,4
S108542081,American Avocet,Recurvirostra americana,5751,26,US-KS,Stafford,L12877871,Quivira NWR (Stafford Co.),38.1511805,-98.5188995,2022-04-30,03:48 PM,eBird - Traveling Count,193,1,50.099,,4
S108627190,Black-bellied Plover,Pluvialis squatarola,5782,5,US-KS,Barton,L125099,Cheyenne Bottoms WA,38.4634203,-98.6551076,2022-05-01,09:24 AM,eBird - Traveling Count,261,1,41.859,,4
S119782336,Black-bellied Plover,Pluvialis squatarola,5782,1,US-MO,Buchanan,L325237,Lewis and Clark SP,39.5378247,-95.0568473,2022-10-01,02:00 PM,eBird - Traveling Count,35,1,.499,,1
S108627190,Killdeer,Charadrius vociferus,5798,4,US-KS,Barton,L125099,Cheyenne Bottoms WA,38.4634203,-98.6551076,2022-05-01,09:24 AM,eBird - Traveling Count,261,1,41.859,,4
S143499356,Killdeer,Charadrius vociferus,5798,7,US-TX,Brazoria,L18505011,Brazoria NWR—Big Slough Trail,29.0623249,-95.2683269,2023-07-03,06:14 PM,eBird - Traveling Count,108,0,15.144,,2
S119782336,Killdeer,Charadrius vociferus,5798,45,US-MO,Buchanan,L325237,Lewis and Clark SP,39.5378247,-95.0568473,2022-10-01,02:00 PM,eBird - Traveling Count,35,1,.499,,1
S143651586,Killdeer,Charadrius vociferus,5798,3,US-TX,Galveston,L128974,Galveston Island SP (UTC 070),29.1956654,-94.9559069,2023-07-05,10:40 AM,eBird - Traveling Count,59,1,9.817,,1
S143567135,Killdeer,Charadrius vociferus,5798,8,US-TX,Galveston,L284163,Galveston--Lafitte's Cove (UTC 068),29.2169006,-94.9349016,2023-07-04,12:53 PM,eBird - Traveling Count,28,0,1.078,,2
S141724811,Killdeer,Charadrius vociferus,5798,1,US-KS,Johnson,L6437394,Heritage Park--Heritage Lake,38.8346934,-94.7493446,2023-06-11,04:24 PM,eBird - Traveling Count,62,0,1.722,,4
S139801676,Killdeer,Charadrius vociferus,5798,1,US-KS,Johnson,L899104,Kill Creek Park,38.9148951,-94.9728155,2023-05-29,12:34 PM,eBird - Traveling Count,155,0,8.031,,1
S110971658,Killdeer,Charadrius vociferus,5798,1,US-KS,Johnson,L1196180,Lake Lenexa & Black Hoof Park,38.9644909,-94.8400998,2022-05-22,10:31 AM,eBird - Traveling Count,75,1,6.325,,2
S95869378,Killdeer,Charadrius vociferus,5798,5,US-KS,Linn,L1005188,Marais des Cygnes WA,38.2455954,-94.7129631,2021-10-09,04:38 PM,eBird - Traveling Count,62,1,24.301,,1
S104873015,Killdeer,Charadrius vociferus,5798,1,US-OH,Lucas,L358647,Maumee Bay SP,41.6835342,-83.3692896,2022-03-15,09:40 AM,eBird - Traveling Count,118,0,6.148,,2
S135313289,Killdeer,Charadrius vociferus,5798,1,US-IA,Madison,L1242579,Jensen Marsh,41.3283737,-93.7943387,2023-04-28,12:45 PM,eBird - Traveling Count,96,1,1.609,,4
S155178145,Killdeer,Charadrius vociferus,5798,3,US-MO,Miller,L3156347,Lake of the Ozarks SP--Carnes Bottom Area,38.0729942,-92.5625181,2023-11-25,10:10 AM,eBird - Traveling Count,98,0,3.975,,4
S135488013,Killdeer,Charadrius vociferus,5798,1,US-IA,Polk,L1740105,Gray's Lake Park,41.5704405,-93.6396338,2023-04-29,06:15 PM,eBird - Traveling Count,44,1,1.77,,4
S110116222,Killdeer,Charadrius vociferus,5798,2,US-MO,Saline,L342550,Grand Pass CA,39.2875556,-93.3177694,2022-05-14,04:23 PM,eBird - Traveling Count,39,1,12.215,,4
S108542081,Killdeer,Charadrius vociferus,5798,6,US-KS,Stafford,L12877871,Quivira NWR (Stafford Co.),38.1511805,-98.5188995,2022-04-30,03:48 PM,eBird - Traveling Count,193,1,50.099,,4
S95852614,Killdeer,Charadrius vociferus,5798,1,US-MO,Vernon,L170030,Four Rivers CA (Vernon Co.),38.022,-94.289,2021-10-09,11:00 AM,eBird - Traveling Count,240,1,40.234,,4
S108627190,Semipalmated Plover,Charadrius semipalmatus,5805,2,US-KS,Barton,L125099,Cheyenne Bottoms WA,38.4634203,-98.6551076,2022-05-01,09:24 AM,eBird - Traveling Count,261,1,41.859,,4
S108542081,Semipalmated Plover,Charadrius semipalmatus,5805,2,US-KS,Stafford,L12877871,Quivira NWR (Stafford Co.),38.1511805,-98.5188995,2022-04-30,03:48 PM,eBird - Traveling Count,193,1,50.099,,4
S108542081,Piping Plover,Charadrius melodus,5807,5,US-KS,Stafford,L12877871,Quivira NWR (Stafford Co.),38.1511805,-98.5188995,2022-04-30,03:48 PM,eBird - Traveling Count,193,1,50.099,,4,,"Small white gray Plover, looks much like the snowy but has a connected neck band. Small black markings near eye, not as pronounced as the semipalmated."
S138692776,Snowy Plover,Anarhynchus nivosus,5907,3,US-OK,Alfalfa,L1138866,Salt Plains NWR--Sandpiper Trail,36.7992854,-98.249917,2023-05-21,10:49 AM,eBird - Traveling Count,39,1,1.11,,1,,"Small Plover, black face markings. photos to come."
S108627190,Snowy Plover,Anarhynchus nivosus,5907,2,US-KS,Barton,L125099,Cheyenne Bottoms WA,38.4634203,-98.6551076,2022-05-01,09:24 AM,eBird - Traveling Count,261,1,41.859,,4
S108542081,Snowy Plover,Anarhynchus nivosus,5907,1,US-KS,Stafford,L12877871,Quivira NWR (Stafford Co.),38.1511805,-98.5188995,2022-04-30,03:48 PM,eBird - Traveling Count,193,1,50.099,,4
S158538471,Northern Jacana,Jacana spinosa,5952,2,CR-A,,L28718067,La Fortuna Hikes and Tours,10.4781757,-84.6431221,2024-01-09,01:01 PM,eBird - Traveling Count,155,1,2.366,,1
S108627190,Upland Sandpiper,Bartramia longicauda,5976,4,US-KS,Barton,L125099,Cheyenne Bottoms WA,38.4634203,-98.6551076,2022-05-01,09:24 AM,eBird - Traveling Count,261,1,41.859,,4
S138692776,Hudsonian Godwit,Limosa haemastica,6015,1,US-OK,Alfalfa,L1138866,Salt Plains NWR--Sandpiper Trail,36.7992854,-98.249917,2023-05-21,10:49 AM,eBird - Traveling Count,39,1,1.11,,1
S108627190,Marbled Godwit,Limosa fedoa,6018,13,US-KS,Barton,L125099,Cheyenne Bottoms WA,38.4634203,-98.6551076,2022-05-01,09:24 AM,eBird - Traveling Count,261,1,41.859,,4
S143553475,Short-billed Dowitcher,Limnodromus griseus,6024,3,US-TX,Brazoria,L1575305,Brazoria NWR--Auto Tour Loop and Discovery Center,29.0599843,-95.267568,2023-07-04,08:47 AM,eBird - Traveling Count,145,0,15.498,,2
S108627190,Long-billed Dowitcher,Limnodromus scolopaceus,6028,110,US-KS,Barton,L125099,Cheyenne Bottoms WA,38.4634203,-98.6551076,2022-05-01,09:24 AM,eBird - Traveling Count,261,1,41.859,,4
S120255366,Long-billed Dowitcher,Limnodromus scolopaceus,6028,3,US-MO,Holt,L2366290,Loess Bluffs NWR--Mallard Marsh,40.0997407,-95.2767849,2022-10-08,04:44 PM,eBird - Traveling Count,31,0,2.688,,4
S107205595,Long-billed Dowitcher,Limnodromus scolopaceus,6028,2,US-KS,Johnson,L6439879,New Century AirCenter--Field House Pond,38.8207055,-94.9015009,2022-04-16,01:09 PM,eBird - Stationary Count,1,0,,,2
S108542081,Long-billed Dowitcher,Limnodromus scolopaceus,6028,34,US-KS,Stafford,L12877871,Quivira NWR (Stafford Co.),38.1511805,-98.5188995,2022-04-30,03:48 PM,eBird - Traveling Count,193,1,50.099,,4
S129646232,American Woodcock,Scolopax minor,6031,7,US-KS,Johnson,L1251110,Prairie Center,38.8794823,-94.8983038,2023-02-25,05:44 PM,eBird - Traveling Count,64,1,.821,,1
S108627190,Wilson's Snipe,Gallinago delicata,6069,1,US-KS,Barton,L125099,Cheyenne Bottoms WA,38.4634203,-98.6551076,2022-05-01,09:24 AM,eBird - Traveling Count,261,1,41.859,,4
S158483073,Wilson's Snipe,Gallinago delicata,6069,1,US-MI,Chippewa,L140452,Whitefish Point,46.769001,-84.9530029,2023-10-13,07:39 AM,eBird - Traveling Count,200,0,.837,,6
S106616489,Wilson's Snipe,Gallinago delicata,6069,2,US-KS,Douglas,L6345970,Baker Wetlands--Central,38.9208977,-95.2328342,2022-04-09,09:39 AM,eBird - Traveling Count,150,0,3.138,,2
S135423570,Wilson's Snipe,Gallinago delicata,6069,1,US-IA,Jasper,L5103464,Neal Smith NWR--headquarters,41.5584432,-93.2800711,2023-04-29,10:23 AM,eBird - Traveling Count,83,1,3.814,,4
S121981944,Wilson's Snipe,Gallinago delicata,6069,1,US-KS,Johnson,L6437394,Heritage Park--Heritage Lake,38.8346934,-94.7493446,2022-11-06,02:57 PM,eBird - Traveling Count,33,1,2.494,,1
S108627190,Wilson's Phalarope,Phalaropus tricolor,6084,38,US-KS,Barton,L125099,Cheyenne Bottoms WA,38.4634203,-98.6551076,2022-05-01,09:24 AM,eBird - Traveling Count,261,1,41.859,,4
S120255366,Wilson's Phalarope,Phalaropus tricolor,6084,1,US-MO,Holt,L2366290,Loess Bluffs NWR--Mallard Marsh,40.0997407,-95.2767849,2022-10-08,04:44 PM,eBird - Traveling Count,31,0,2.688,,4
S108542081,Wilson's Phalarope,Phalaropus tricolor,6084,30,US-KS,Stafford,L12877871,Quivira NWR (Stafford Co.),38.1511805,-98.5188995,2022-04-30,03:48 PM,eBird - Traveling Count,193,1,50.099,,4
S108519773,Wilson's Phalarope,Phalaropus tricolor,6084,30,US-KS,Stafford,L1283484,Quivira NWR--Migrant's Mile & Park Smith Lake,38.1438472,-98.4915894,2022-04-30,02:11 PM,eBird - Traveling Count,90,1,2.43,,4
S108627190,Spotted Sandpiper,Actitis macularius,6091,1,US-KS,Barton,L125099,Cheyenne Bottoms WA,38.4634203,-98.6551076,2022-05-01,09:24 AM,eBird - Traveling Count,261,1,41.859,,4
S137479256,Spotted Sandpiper,Actitis macularius,6091,3,US-KS,Wyandotte,L148354,Wyandotte Co. Lake,39.1648564,-94.7821212,2023-05-13,12:49 PM,eBird - Traveling Count,69,0,3.589,,2
S138692776,Lesser Yellowlegs,Tringa flavipes,6109,1,US-OK,Alfalfa,L1138866,Salt Plains NWR--Sandpiper Trail,36.7992854,-98.249917,2023-05-21,10:49 AM,eBird - Traveling Count,39,1,1.11,,1
S108627190,Lesser Yellowlegs,Tringa flavipes,6109,1,US-KS,Barton,L125099,Cheyenne Bottoms WA,38.4634203,-98.6551076,2022-05-01,09:24 AM,eBird - Traveling Count,261,1,41.859,,4
S94892127,Lesser Yellowlegs,Tringa flavipes,6109,1,US-MO,Holt,L170028,Loess Bluffs NWR,40.068893,-95.23534,2021-09-19,12:23 PM,eBird - Traveling Count,90,0,19.135,,2
S120255366,Lesser Yellowlegs,Tringa flavipes,6109,1,US-MO,Holt,L2366290,Loess Bluffs NWR--Mallard Marsh,40.0997407,-95.2767849,2022-10-08,04:44 PM,eBird - Traveling Count,31,0,2.688,,4
S107205595,Lesser Yellowlegs,Tringa flavipes,6109,4,US-KS,Johnson,L6439879,New Century AirCenter--Field House Pond,38.8207055,-94.9015009,2022-04-16,01:09 PM,eBird - Stationary Count,1,0,,,2
S135313289,Lesser Yellowlegs,Tringa flavipes,6109,1,US-IA,Madison,L1242579,Jensen Marsh,41.3283737,-93.7943387,2023-04-28,12:45 PM,eBird - Traveling Count,96,1,1.609,,4
S110116222,Lesser Yellowlegs,Tringa flavipes,6109,1,US-MO,Saline,L342550,Grand Pass CA,39.2875556,-93.3177694,2022-05-14,04:23 PM,eBird - Traveling Count,39,1,12.215,,4
S108542081,Lesser Yellowlegs,Tringa flavipes,6109,4,US-KS,Stafford,L12877871,Quivira NWR (Stafford Co.),38.1511805,-98.5188995,2022-04-30,03:48 PM,eBird - Traveling Count,193,1,50.099,,4
S108627190,Willet,Tringa semipalmata,6111,19,US-KS,Barton,L125099,Cheyenne Bottoms WA,38.4634203,-98.6551076,2022-05-01,09:24 AM,eBird - Traveling Count,261,1,41.859,,4
S143499356,Willet,Tringa semipalmata,6111,3,US-TX,Brazoria,L18505011,Brazoria NWR—Big Slough Trail,29.0623249,-95.2683269,2023-07-03,06:14 PM,eBird - Traveling Count,108,0,15.144,,2
S143651586,Willet,Tringa semipalmata,6111,1,US-TX,Galveston,L128974,Galveston Island SP (UTC 070),29.1956654,-94.9559069,2023-07-05,10:40 AM,eBird - Traveling Count,59,1,9.817,,1
S108627190,Greater Yellowlegs,Tringa melanoleuca,6118,1,US-KS,Barton,L125099,Cheyenne Bottoms WA,38.4634203,-98.6551076,2022-05-01,09:24 AM,eBird - Traveling Count,261,1,41.859,,4
S143553475,Greater Yellowlegs,Tringa melanoleuca,6118,10,US-TX,Brazoria,L1575305,Brazoria NWR--Auto Tour Loop and Discovery Center,29.0599843,-95.267568,2023-07-04,08:47 AM,eBird - Traveling Count,145,0,15.498,,2
S119782336,Greater Yellowlegs,Tringa melanoleuca,6118,1,US-MO,Buchanan,L325237,Lewis and Clark SP,39.5378247,-95.0568473,2022-10-01,02:00 PM,eBird - Traveling Count,35,1,.499,,1
S120255366,Greater Yellowlegs,Tringa melanoleuca,6118,4,US-MO,Holt,L2366290,Loess Bluffs NWR--Mallard Marsh,40.0997407,-95.2767849,2022-10-08,04:44 PM,eBird - Traveling Count,31,0,2.688,,4
S107205595,Greater Yellowlegs,Tringa melanoleuca,6118,4,US-KS,Johnson,L6439879,New Century AirCenter--Field House Pond,38.8207055,-94.9015009,2022-04-16,01:09 PM,eBird - Stationary Count,1,0,,,2
S135313289,Greater Yellowlegs,Tringa melanoleuca,6118,1,US-IA,Madison,L1242579,Jensen Marsh,41.3283737,-93.7943387,2023-04-28,12:45 PM,eBird - Traveling Count,96,1,1.609,,4
S110116222,Greater Yellowlegs,Tringa melanoleuca,6118,1,US-MO,Saline,L342550,Grand Pass CA,39.2875556,-93.3177694,2022-05-14,04:23 PM,eBird - Traveling Count,39,1,12.215,,4
S107205595,Stilt Sandpiper,Calidris himantopus,6147,1,US-KS,Johnson,L6439879,New Century AirCenter--Field House Pond,38.8207055,-94.9015009,2022-04-16,01:09 PM,eBird - Stationary Count,1,0,,,2,,White streak above and behind the eye. Slight droop to the bill.
S151804425,Sanderling,Calidris alba,6153,4,US-MI,Chippewa,L140452,Whitefish Point,46.769001,-84.9530029,2023-10-09,08:02 AM,eBird - Traveling Count,167,0,5.617,,1
S158483073,Sanderling,Calidris alba,6153,3,US-MI,Chippewa,L140452,Whitefish Point,46.769001,-84.9530029,2023-10-13,07:39 AM,eBird - Traveling Count,200,0,.837,,6
S138692776,Baird's Sandpiper,Calidris bairdii,6180,2,US-OK,Alfalfa,L1138866,Salt Plains NWR--Sandpiper Trail,36.7992854,-98.249917,2023-05-21,10:49 AM,eBird - Traveling Count,39,1,1.11,,1
S107205595,Baird's Sandpiper,Calidris bairdii,6180,3,US-KS,Johnson,L6439879,New Century AirCenter--Field House Pond,38.8207055,-94.9015009,2022-04-16,01:09 PM,eBird - Stationary Count,1,0,,,2
S135313289,Baird's Sandpiper,Calidris bairdii,6180,1,US-IA,Madison,L1242579,Jensen Marsh,41.3283737,-93.7943387,2023-04-28,12:45 PM,eBird - Traveling Count,96,1,1.609,,4
S110116222,Baird's Sandpiper,Calidris bairdii,6180,1,US-MO,Saline,L342550,Grand Pass CA,39.2875556,-93.3177694,2022-05-14,04:23 PM,eBird - Traveling Count,39,1,12.215,,4
S97197299,Baird's Sandpiper,Calidris bairdii,6180,1,US-NE,Washington,L4457288,DeSoto NWR (NE),41.512491,-96.032631,2021-11-06,10:29 AM,eBird - Traveling Count,68,1,18.041,,1,,seems like the best match based on size and beak type
S119782336,Least Sandpiper,Calidris minutilla,6187,4,US-MO,Buchanan,L325237,Lewis and Clark SP,39.5378247,-95.0568473,2022-10-01,02:00 PM,eBird - Traveling Count,35,1,.499,,1
S108627190,Pectoral Sandpiper,Calidris melanotos,6188,2,US-KS,Barton,L125099,Cheyenne Bottoms WA,38.4634203,-98.6551076,2022-05-01,09:24 AM,eBird - Traveling Count,261,1,41.859,,4
S143651586,Laughing Gull,Leucophaeus atricilla,6448,1,US-TX,Galveston,L128974,Galveston Island SP (UTC 070),29.1956654,-94.9559069,2023-07-05,10:40 AM,eBird - Traveling Count,59,1,9.817,,1
S138714733,Franklin's Gull,Leucophaeus pipixcan,6452,3,US-OK,Alfalfa,L1433595,Salt Plains NWR--Auto Loop,36.7968283,-98.1921574,2023-05-21,11:42 AM,eBird - Traveling Count,98,1,8.015,,2
S151804425,Ring-billed Gull,Larus delawarensis,6479,1,US-MI,Chippewa,L140452,Whitefish Point,46.769001,-84.9530029,2023-10-09,08:02 AM,eBird - Traveling Count,167,0,5.617,,1
S151968135,Ring-billed Gull,Larus delawarensis,6479,13,US-MI,Chippewa,L956899,Whitefish Point--Harbor of Refuge,46.761323,-84.9646745,2023-10-11,11:18 AM,eBird - Traveling Count,20,0,.097,,6
S155178145,Ring-billed Gull,Larus delawarensis,6479,1,US-MO,Miller,L3156347,Lake of the Ozarks SP--Carnes Bottom Area,38.0729942,-92.5625181,2023-11-25,10:10 AM,eBird - Traveling Count,98,0,3.975,,4
S97197299,Ring-billed Gull,Larus delawarensis,6479,3,US-NE,Washington,L4457288,DeSoto NWR (NE),41.512491,-96.032631,2021-11-06,10:29 AM,eBird - Traveling Count,68,1,18.041,,1
S151883055,Herring Gull,Larus argentatus,6496,2,US-MI,Chippewa,L140452,Whitefish Point,46.769001,-84.9530029,2023-10-10,08:15 AM,eBird - Traveling Count,186,0,3.927,,6
S143747332,Herring Gull,Larus argentatus,6496,2,US-TX,Galveston,L1060699,Galveston Ferry Landing,29.3278724,-94.7732055,2023-07-06,02:22 PM,eBird - Casual Observation,,0,,,1
S143767101,Black Skimmer,Rynchops niger,6567,1,US-TX,Galveston,L25738623,"4010 11 Mile Road, Galveston, Texas, US (29.209, -94.925)",29.2093621,-94.9251678,2023-07-06,07:03 PM,eBird - Casual Observation,,0,,,2
S138714733,Black Tern,Chlidonias niger,6664,3,US-OK,Alfalfa,L1433595,Salt Plains NWR--Auto Loop,36.7968283,-98.1921574,2023-05-21,11:42 AM,eBird - Traveling Count,98,1,8.015,,2
